Family	Ingroup0	Ingroup1	Outgroup
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Macaca_silenus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Macaca_nemestrina
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Colobus_guereza
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Simias_concolor
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Macaca_mulatta
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Macaca_fascicularis
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Cercocebus_atys
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Trachypithecus_cristatus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Macaca_nemestrina
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Colobus_guereza
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Simias_concolor
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Macaca_fascicularis
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Cercocebus_atys
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Chlorocebus_tantalus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Macaca_thibetana	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Macaca_thibetana	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Macaca_thibetana	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Macaca_thibetana	Macaca_silenus
Cercopithecidae	Papio_papio	Macaca_thibetana	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Macaca_thibetana	Macaca_nemestrina
Cercopithecidae	Papio_papio	Macaca_thibetana	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_thibetana	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_thibetana	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Macaca_thibetana	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_thibetana	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Macaca_thibetana	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_thibetana	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Macaca_thibetana	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_thibetana	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Macaca_thibetana	Macaca_mulatta
Cercopithecidae	Papio_papio	Macaca_thibetana	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_thibetana	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Macaca_thibetana	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_thibetana	Macaca_fascicularis
Cercopithecidae	Papio_papio	Macaca_thibetana	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_thibetana	Cercocebus_atys
Cercopithecidae	Papio_papio	Macaca_thibetana	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_thibetana	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Macaca_nemestrina
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Nasalis_larvatus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Theropithecus_gelada
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Erythrocebus_patas
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Colobus_guereza
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Simias_concolor
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Macaca_fascicularis
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Cercocebus_atys
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Cercocebus_chrysogaster	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Macaca_silenus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Macaca_nemestrina
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Nasalis_larvatus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Theropithecus_gelada
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Colobus_guereza
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Simias_concolor
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Macaca_mulatta
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Macaca_fascicularis
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Cercocebus_atys
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Trachypithecus_germaini	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Macaca_silenus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Macaca_nemestrina
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Nasalis_larvatus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Theropithecus_gelada
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Erythrocebus_patas
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Colobus_guereza
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Simias_concolor
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Macaca_mulatta
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Macaca_fascicularis
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Cercocebus_atys
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Rhinopithecus_brelichi	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Colobus_guereza
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Simias_concolor
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Cercocebus_torquatus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Macaca_cyclopis	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Macaca_silenus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Macaca_nemestrina
Cercopithecidae	Papio_papio	Macaca_cyclopis	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_cyclopis	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_cyclopis	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_cyclopis	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Macaca_cyclopis	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_cyclopis	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_cyclopis	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Macaca_cyclopis	Macaca_mulatta
Cercopithecidae	Papio_papio	Macaca_cyclopis	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Macaca_fascicularis
Cercopithecidae	Papio_papio	Macaca_cyclopis	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_cyclopis	Cercocebus_atys
Cercopithecidae	Papio_papio	Macaca_cyclopis	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_cyclopis	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Macaca_silenus	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Macaca_silenus	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Macaca_silenus	Macaca_nemestrina
Cercopithecidae	Papio_papio	Macaca_silenus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_silenus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_silenus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Macaca_silenus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_silenus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_silenus	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Macaca_silenus	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_silenus	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_silenus	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Macaca_silenus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_silenus	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Macaca_silenus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_silenus	Macaca_fascicularis
Cercopithecidae	Papio_papio	Macaca_silenus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_silenus	Cercocebus_atys
Cercopithecidae	Papio_papio	Macaca_silenus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_silenus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Colobus_guereza
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Simias_concolor
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Trachypithecus_pileatus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Macaca_nemestrina	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_nemestrina	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_nemestrina	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_nemestrina	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_nemestrina	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_nemestrina	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_nemestrina	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_nemestrina	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_nemestrina	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_nemestrina	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_nemestrina	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Macaca_silenus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Macaca_nemestrina
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Nasalis_larvatus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Theropithecus_gelada
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Colobus_guereza
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Simias_concolor
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Macaca_mulatta
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Macaca_fascicularis
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Cercocebus_atys
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Cercopithecus_mitis	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Macaca_arctoides	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Macaca_arctoides	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Macaca_arctoides	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Macaca_arctoides	Macaca_silenus
Cercopithecidae	Papio_papio	Macaca_arctoides	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Macaca_arctoides	Macaca_nemestrina
Cercopithecidae	Papio_papio	Macaca_arctoides	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_arctoides	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_arctoides	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Macaca_arctoides	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_arctoides	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_arctoides	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Macaca_arctoides	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_arctoides	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Macaca_arctoides	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_arctoides	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Macaca_arctoides	Macaca_mulatta
Cercopithecidae	Papio_papio	Macaca_arctoides	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_arctoides	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Macaca_arctoides	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_arctoides	Macaca_fascicularis
Cercopithecidae	Papio_papio	Macaca_arctoides	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_arctoides	Cercocebus_atys
Cercopithecidae	Papio_papio	Macaca_arctoides	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_arctoides	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Nasalis_larvatus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_leonina	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Macaca_leonina	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Macaca_leonina	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Macaca_leonina	Macaca_silenus
Cercopithecidae	Papio_papio	Macaca_leonina	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Macaca_leonina	Macaca_nemestrina
Cercopithecidae	Papio_papio	Macaca_leonina	Nasalis_larvatus
Cercopithecidae	Papio_papio	Macaca_leonina	Theropithecus_gelada
Cercopithecidae	Papio_papio	Macaca_leonina	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Macaca_leonina	Erythrocebus_patas
Cercopithecidae	Papio_papio	Macaca_leonina	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Macaca_leonina	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Macaca_leonina	Colobus_guereza
Cercopithecidae	Papio_papio	Macaca_leonina	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Macaca_leonina	Simias_concolor
Cercopithecidae	Papio_papio	Macaca_leonina	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Macaca_leonina	Macaca_mulatta
Cercopithecidae	Papio_papio	Macaca_leonina	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Macaca_leonina	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Macaca_leonina	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Macaca_leonina	Macaca_fascicularis
Cercopithecidae	Papio_papio	Macaca_leonina	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Macaca_leonina	Cercocebus_atys
Cercopithecidae	Papio_papio	Macaca_leonina	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Macaca_leonina	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Theropithecus_gelada	Erythrocebus_patas
Cercopithecidae	Papio_papio	Papio_hamadryas	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Papio_hamadryas	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Papio_hamadryas	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Papio_hamadryas	Macaca_silenus
Cercopithecidae	Papio_papio	Papio_hamadryas	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Papio_hamadryas	Macaca_nemestrina
Cercopithecidae	Papio_papio	Papio_hamadryas	Nasalis_larvatus
Cercopithecidae	Papio_papio	Papio_hamadryas	Theropithecus_gelada
Cercopithecidae	Papio_papio	Papio_hamadryas	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Papio_hamadryas	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Papio_hamadryas	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Papio_hamadryas	Colobus_guereza
Cercopithecidae	Papio_papio	Papio_hamadryas	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Papio_hamadryas	Simias_concolor
Cercopithecidae	Papio_papio	Papio_hamadryas	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Papio_hamadryas	Macaca_mulatta
Cercopithecidae	Papio_papio	Papio_hamadryas	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Papio_hamadryas	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Papio_hamadryas	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Papio_hamadryas	Macaca_fascicularis
Cercopithecidae	Papio_papio	Papio_hamadryas	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Papio_hamadryas	Cercocebus_atys
Cercopithecidae	Papio_papio	Papio_hamadryas	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Papio_hamadryas	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Chlorocebus_tantalus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Cercocebus_chrysogaster
Cercopithecidae	Papio_papio	Papio_cynocephalus	Cercocebus_torquatus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Macaca_silenus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Trachypithecus_pileatus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Macaca_nemestrina
Cercopithecidae	Papio_papio	Papio_cynocephalus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Papio_cynocephalus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Papio_cynocephalus	Chlorocebus_cynosuros
Cercopithecidae	Papio_papio	Papio_cynocephalus	Colobus_guereza
Cercopithecidae	Papio_papio	Papio_cynocephalus	Pygathrix_nemaeus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Simias_concolor
Cercopithecidae	Papio_papio	Papio_cynocephalus	Pygathrix_nigripes
Cercopithecidae	Papio_papio	Papio_cynocephalus	Macaca_mulatta
Cercopithecidae	Papio_papio	Papio_cynocephalus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Rhinopithecus_avunculus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Macaca_fascicularis
Cercopithecidae	Papio_papio	Papio_cynocephalus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Papio_cynocephalus	Cercocebus_atys
Cercopithecidae	Papio_papio	Papio_cynocephalus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Papio_cynocephalus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Nasalis_larvatus
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Theropithecus_gelada
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Erythrocebus_patas
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Mandrillus_sphinx
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Colobus_guereza
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Simias_concolor
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Lophocebus_aterrimus
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Trachypithecus_vetulus
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Semnopithecus_entellus
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Trachypithecus_johnii
Cercopithecidae	Papio_papio	Chlorocebus_pygerythrus	Mandrillus_leucophaeus
Cercopithecidae	Papio_papio	Mandrillus_sphinx	Erythrocebus_patas
Cercopithecidae	Papio_papio	Chlorocebus_cynosuros	Nasalis_larvatus
Cercopithecidae	Papio_papio	Chlorocebus_cynosuros	Theropithecus_gelada
Cercopithecidae	Papio_papio	Chlorocebus_cynosuros	Erythrocebus_patas
